"ID","Name","Source","SpectralData","AngularFunction","Thickness","Tsol","Rsol1","Rsol2","Tvis","Rvis1","Rvis2","Tir","emis1","emis2","Conductivity","Comment","Manufacturer","ProductName","Color","Certification","Status","Timestamp","Specularity","Tvis2","Tsol2","MaterialID"
25403,"SBz50OBL_090PVB_CLRLAM_6.VTA","IGDB v62.0",1,0,13.609320,0.251925,0.223833,0.224836,0.518205,0.068168,0.082604,0.000000,0.840000,0.840000,0.610937,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_090PVB_6mmClear",12763827,"#",256,1538271318,0,0.518205,0.251925,0
25404,"SBz50OBL_060PVB_CLRLAM_6.VTA","IGDB v62.0",1,0,12.847320,0.254504,0.223933,0.239685,0.520331,0.068283,0.082942,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_060PVB_6mmClear",12894899,"#",256,1538271318,0,0.520331,0.254504,0
25405,"SBz50OBL_090SGP_OBLLAM_6.VTA","IGDB v62.0",1,0,13.619480,0.197112,0.221398,0.181572,0.369882,0.061188,0.062214,0.000000,0.840000,0.840000,0.609206,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_090SGP_6mmOptiblue",11708310,"#",256,1538271319,0,0.369882,0.197112,0
25406,"SBz50OBL_060SGP_OBLLAM_6.VTA","IGDB v62.0",1,0,12.702540,0.199658,0.221470,0.193206,0.373402,0.061302,0.062572,0.000000,0.840000,0.840000,0.707856,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_060SGP_6mmOptiblue",11774102,"#",256,1538271319,0,0.373402,0.199658,0
25407,"SBz50OBL_035SGP_OBLLAM_6.VTA","IGDB v62.0",1,0,12.217400,0.200464,0.221501,0.200961,0.374194,0.061329,0.062647,0.000000,0.840000,0.840000,0.782276,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_035SGP_6mmOptiblue",11839639,"#",256,1538271319,0,0.374194,0.200464,0
25408,"SBz50OBL_090PVB_OBLLAM_6.VTA","IGDB v62.0",1,0,13.609320,0.197626,0.221419,0.180334,0.374391,0.061337,0.062654,0.000000,0.840000,0.840000,0.610937,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_090PVB_6mmOptiblue",11643031,"#",256,1538271319,0,0.374391,0.197626,0
25409,"SBz50OBL_060PVB_OBLLAM_6.VTA","IGDB v62.0",1,0,12.847320,0.199756,0.221480,0.191760,0.375944,0.061387,0.062844,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_060PVB_6mmOptiblue",11774103,"#",256,1538271320,0,0.375944,0.199756,0
25410,"SBz50OBL_090PVB_CLRLAM_5.VTA","IGDB v62.0",1,0,11.660000,0.264466,0.247417,0.224113,0.541807,0.070712,0.083199,0.000000,0.840000,0.840000,0.585000,,"Vitro formerly PPG","5mmSBz50(2)Optiblue_090PVB_5mmClear",12961208,"#",256,1538271320,0,0.541807,0.264466,0
25411,"SBz50OBL_075SFX_CLRLAM_6.VTA","IGDB v62.0",1,0,13.210540,0.244862,0.223499,0.224059,0.502389,0.067353,0.080401,0.000000,0.840000,0.840000,0.638628,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_075Saflex®VSO2_6mmClear",12500912,"#",256,1538271320,0,0.502389,0.244862,0
25412,"SBz50OBL_075SFX_OBLLAM_6.VTA","IGDB v62.0",1,0,13.289280,0.191915,0.221224,0.178821,0.362799,0.060941,0.061481,0.000000,0.840000,0.840000,0.638628,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_075Saflex®VSO2_6mmOptiblue",11445908,"#",256,1538271321,0,0.362799,0.191915,0
25413,"SBz50OBL_075SFX_AZRLAM_6.VTA","IGDB v62.0",1,0,13.289280,0.147449,0.220867,0.054478,0.387761,0.062011,0.064642,0.000000,0.840000,0.840000,0.638628,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_075Saflex®VSO2_6mmAzuria",11841669,"#",256,1538271321,0,0.387761,0.147449,0
25414,"SBz50OBL_090PVB_AZRLAM_5.VTA","IGDB v62.0",1,0,11.660000,0.171490,0.244643,0.059121,0.436859,0.065235,0.068323,0.000000,0.840000,0.840000,0.585000,,"Vitro formerly PPG","5mmSBz50(2)Optiblue_090PVB_5mmAzuria",12433554,"#",256,1538271321,0,0.436859,0.171490,0
25415,"SBz50OBL_090PVB_AZRLAM_6.VTA","IGDB v62.0",1,0,13.609320,0.152415,0.221056,0.055146,0.400165,0.062500,0.066045,0.000000,0.840000,0.840000,0.609206,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_090PVB_6mmAzuria",12104327,"#",256,1538271321,0,0.400165,0.152415,0
25416,"SBz50OBL_060PVB_AZRLAM_6.VTA","IGDB v62.0",1,0,12.847320,0.154215,0.221129,0.055885,0.401911,0.062588,0.066286,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBz50(2)Optiblue_060PVB_6mmAzuria",12235655,"#",256,1538271322,0,0.401911,0.154215,0
25420,"SBR100STR_090SGP_STRLAM_6.VTA","IGDB v62.0",1,0,13.619480,0.193775,0.578443,0.408183,0.437648,0.285956,0.108737,0.000000,0.840000,0.840000,0.609206,,"Vitro formerly PPG","6mmSBR100(2)Starphire_090SGP_6mmStarphire",11056042,"#",256,1538271322,0,0.437648,0.193775,0
25421,"SBR100STR_060SGP_STRLAM_6.VTA","IGDB v62.0",1,0,12.702540,0.196434,0.578531,0.433028,0.441860,0.286142,0.110087,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBR100(2)Starphire_060SGP_6mmStarphire",11121835,"#",256,1538271322,0,0.441860,0.196434,0
25422,"SBR100STR_090PVB_STRLAM_6.VTA","IGDB v62.0",1,0,13.609320,0.194391,0.578485,0.405120,0.443071,0.286181,0.110306,0.000000,0.840000,0.840000,0.609206,,"Vitro formerly PPG","6mmSBR100(2)Starphire_090PVB_6mmStarphire",11056299,"#",256,1538271322,0,0.443071,0.194391,0
25423,"SBR100STR_060PVB_STRLAM_6.VTA","IGDB v62.0",1,0,12.847320,0.196283,0.578548,0.431214,0.444822,0.286263,0.111131,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBR100(2)Starphire_060PVB_6mmStarphire",11187627,"#",256,1538271322,0,0.444822,0.196283,0
25424,"SBR100CLR_090SGP_CLRLAM_6.VTA","IGDB v62.0",1,0,13.619480,0.171918,0.415356,0.281643,0.416843,0.277683,0.108761,0.000000,0.840000,0.840000,0.609206,,"Vitro formerly PPG","6mmSBR100(2)Clear_090SGP_6mmClear",10858914,"#",256,1538271323,0,0.416843,0.171918,0
25425,"SBR100CLR_060SGP_CLRLAM_6.VTA","IGDB v62.0",1,0,12.702540,0.174303,0.415436,0.298535,0.420844,0.277865,0.110073,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBR100(2)Clear_060SGP_6mmClear",10924451,"#",256,1538271323,0,0.420844,0.174303,0
25426,"SBR100CLR_090PVB_CLRLAM_6.VTA","IGDB v62.0",1,0,13.609320,0.172460,0.415405,0.279541,0.421992,0.277916,0.110292,0.000000,0.840000,0.840000,0.609206,,"Vitro formerly PPG","6mmSBR100(2)Clear_090PVB_6mmClear",10859171,"#",256,1538271323,0,0.421992,0.172460,0
25427,"SBR100CLR_060PVB_CLRLAM_6.VTA","IGDB v62.0",1,0,12.847320,0.174148,0.415453,0.296377,0.423692,0.277982,0.111076,0.000000,0.840000,0.840000,0.688819,,"Vitro formerly PPG","6mmSBR100(2)Clear_060PVB_6mmClear",10924707,"#",256,1538271323,0,0.423692,0.174148,0
25428,"SBR100CLR_090SGP_EnAdvLE_5.VTA","IGDB v62.0",1,0,11.663680,0.163051,0.444222,0.296671,0.389024,0.282049,0.135824,0.000000,0.841148,0.157969,0.571131,,"Vitro formerly PPG","5mmSBR100(2)CLR_090SGP_5mmEnergyAdvantage?(4)CLR",10463903,"#",256,1538271324,0,0.389024,0.163051,0
25450,"CPV-4LI-GP1-4LI.CPV","IGDB v75.0",1,0,8.570000,0.815726,0.070237,0.070237,0.900174,0.076890,0.076890,0.000000,0.838661,0.838661,0.756000,,"ClearVue Technologies Ltd","CPV-4LI-GP1-4LI",15791347,"",256,1641409445,0,0.900174,0.815726,0
25451,"ClearVue Glass PVB.CPV","IGDB v75.0",1,0,6.740000,0.828790,0.073070,0.073070,0.910046,0.079474,0.079474,0.000000,0.840000,0.840000,0.705000,,"ClearVue Technologies Ltd","ClearVue Glass PVB",15857140,"#",256,1641409445,0,0.910046,0.828790,0
25500,"ClearFloat_3mm.sfg","IGDB v79.0",1,0,3.000000,0.868998,0.077554,0.077059,0.904257,0.082178,0.082128,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 3mm",15922419,"#",256,1641409390,0,0.904257,0.868998,0
25501,"ClearFloat_4mm.sfg","IGDB v79.0",1,0,4.000000,0.852616,0.076537,0.076010,0.899811,0.082170,0.082000,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 4mm",15856882,"#",256,1641409390,0,0.899811,0.852616,0
25502,"ClearFloat_5mm.sfg","IGDB v79.0",1,0,5.000000,0.831221,0.075859,0.075134,0.894671,0.082833,0.082593,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 5mm",15856881,"#",256,1641409390,0,0.894671,0.831221,0
25503,"ClearFloat_6mm.sfg","IGDB v79.0",1,0,6.000000,0.820026,0.073497,0.072900,0.893317,0.080642,0.080474,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 6mm",15791344,"#",256,1641409390,0,0.893317,0.820026,0
25504,"ClearFloat_8mm.sfg","IGDB v79.0",1,0,8.000000,0.797367,0.071590,0.070961,0.888060,0.079760,0.079478,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 8mm",15791087,"#",256,1641409390,0,0.888060,0.797367,0
25505,"ClearFloat_10mm.sfg","IGDB v79.0",1,0,10.000000,0.771589,0.071858,0.070532,0.879506,0.080427,0.080049,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 10mm",15659757,"#",256,1641409389,0,0.879506,0.771589,0
25506,"ClearFloat_12mm.sfg","IGDB v79.0",1,0,12.000000,0.727794,0.067279,0.066111,0.871320,0.078306,0.077916,0.000000,0.840000,0.840000,1.000000,,"Sisecam Flat Glass","Clear Float 12mm",15659755,"#",256,1641409389,0,0.871320,0.727794,0
25507,"ExtraClearFloat_4mm.sfg","IGDB v79.0",1,0,3.790000,0.857656,0.077143,0.077143,0.902646,0.083085,0.083085,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Extra Clear Float 4mm",15922418,"#",256,1641409389,0,0.902646,0.857656,0
25508,"ExtraClearFloat_5mm.sfg","IGDB v79.0",1,0,4.800000,0.839346,0.076704,0.076704,0.898019,0.083394,0.083394,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Extra Clear Float 5mm",15856881,"#",256,1641409390,0,0.898019,0.839346,0
25509,"ExtraClearFloat_6mm.sfg","IGDB v79.0",1,0,5.810000,0.819964,0.075436,0.075436,0.893800,0.083320,0.083320,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Extra Clear Float 6mm",15856880,"#",256,1641409390,0,0.893800,0.819964,0
25510,"ExtraClearFloat_8mm.sfg","IGDB v79.0",1,0,7.700000,0.793766,0.072779,0.072779,0.887954,0.082035,0.082035,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Extra Clear Float 8mm",15791087,"#",256,1641409390,0,0.887954,0.793766,0
25511,"ExtraClearFloat_10mm.sfg","IGDB v79.0",1,0,9.900000,0.785971,0.073355,0.073355,0.884326,0.082432,0.082432,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Extra Clear Float 10mm",15791086,"#",256,1641409390,0,0.884326,0.785971,0
25512,"UltraClearFloat_3mm.sfg","IGDB v79.0",1,0,3.040000,0.899138,0.081238,0.081464,0.908201,0.083846,0.083898,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 3mm",15922676,"#",256,1641409391,0,0.908201,0.899138,0
25513,"UltraClearFloat_4mm.sfg","IGDB v79.0",1,0,3.830000,0.898705,0.079346,0.079603,0.907735,0.081673,0.081913,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 4mm",15922676,"#",256,1641409391,0,0.907735,0.898705,0
25514,"UltraClearFloat_5mm.sfg","IGDB v79.0",1,0,4.820000,0.892517,0.079072,0.079303,0.906352,0.082012,0.082058,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 5mm",15922420,"#",256,1641409391,0,0.906352,0.892517,0
25515,"UltraClearFloat_6mm.sfg","IGDB v79.0",1,0,5.890000,0.884345,0.077936,0.078310,0.903358,0.081225,0.081282,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 6mm",15922419,"#",256,1641409391,0,0.903358,0.884345,0
25516,"UltraClearFloat_8mm.sfg","IGDB v79.0",1,0,7.810000,0.873148,0.077159,0.077547,0.899745,0.080722,0.081078,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 8mm",15922419,"#",256,1641409390,0,0.899745,0.873148,0
25517,"UltraClearFloat_10mm.sfg","IGDB v79.0",1,0,9.770000,0.863204,0.076132,0.076428,0.895299,0.080164,0.080311,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 10mm",15856626,"#",256,1641409391,0,0.895299,0.863204,0
25518,"UltraClearFloat_12mm.sfg","IGDB v79.0",1,0,12.140000,0.860023,0.075367,0.075668,0.895072,0.079194,0.079389,0.000000,0.837365,0.837365,1.000000,,"Sisecam Flat Glass","Ultra Clear Float 12mm",15856626,"#",256,1641409391,0,0.895072,0.860023,0
25519,"Laminated_44.2_Clear.sfg","IGDB v79.0",1,0,8.360000,0.746653,0.069769,0.070801,0.882591,0.081546,0.081819,0.000000,0.837365,0.837365,0.862000,,"Sisecam Flat Glass","Laminated 44.2 Clear",15660014,"#",256,1641409445,0,0.882591,0.746653,0
25520,"Laminated_66.2_Clear.sfg","IGDB v79.0",1,0,12.450000,0.697635,0.067006,0.068721,0.858872,0.080560,0.081134,0.000000,0.837365,0.837365,0.880000,,"Sisecam Flat Glass","Laminated 66.2 Clear",15462634,"#",256,1641409446,0,0.858872,0.697635,0
25521,"Laminated_88.2_Clear.sfg","IGDB v79.0",1,0,16.309999,0.648313,0.065457,0.063462,0.852562,0.079646,0.078967,0.000000,0.837365,0.837365,0.934000,,"Sisecam Flat Glass","Laminated 88.2 Clear",15397095,"#",256,1641409446,0,0.852562,0.648313,0
25522,"Laminated_44.2_UltraClear.sfg","IGDB v79.0",1,0,8.410000,0.812990,0.075239,0.075239,0.892738,0.081637,0.081637,0.000000,0.844599,0.844599,0.846000,,"Sisecam Flat Glass","Laminated 44.2 Ultra Clear",15791090,"#",256,1641409446,0,0.892738,0.812990,0
25523,"Laminated_44.4_UltraClear.sfg","IGDB v79.0",1,0,9.180000,0.790950,0.074876,0.074876,0.891754,0.082578,0.082578,0.000000,0.844503,0.844503,0.677000,,"Sisecam Flat Glass","Laminated 44.4 Ultra Clear",15725554,"#",256,1641409446,0,0.891754,0.790950,0
25524,"Laminated_55.2_UltraClear.sfg","IGDB v79.0",1,0,10.620000,0.809409,0.075501,0.075501,0.888375,0.082076,0.082076,0.000000,0.844263,0.844263,0.822000,,"Sisecam Flat Glass","Laminated 55.2 Ultra Clear",15725553,"#",256,1641409446,0,0.888375,0.809409,0
25525,"Laminated_55.4_UltraClear.sfg","IGDB v79.0",1,0,11.390000,0.790262,0.074762,0.074762,0.888030,0.082356,0.082356,0.000000,0.844778,0.844778,0.688000,,"Sisecam Flat Glass","Laminated 55.4 Ultra Clear",15660017,"#",256,1641409446,0,0.888030,0.790262,0
25526,"Laminated_66.2_UltraClear.sfg","IGDB v79.0",1,0,12.520000,0.798287,0.073300,0.073300,0.890904,0.081071,0.081071,0.000000,0.844177,0.844177,0.860000,,"Sisecam Flat Glass","Laminated 66.2 Ultra Clear",15791089,"#",256,1641409445,0,0.890904,0.798287,0
25527,"Laminated_66.4_UltraClear.sfg","IGDB v79.0",1,0,13.270000,0.778071,0.072269,0.072269,0.889698,0.081062,0.081062,0.000000,0.845000,0.845000,0.737000,,"Sisecam Flat Glass","Laminated 66.4 Ultra Clear",15725553,"#",256,1641409445,0,0.889698,0.778071,0
25528,"Laminated_88.2_UltraClear.sfg","IGDB v79.0",1,0,16.209999,0.784981,0.072404,0.072404,0.872012,0.079652,0.079652,0.000000,0.844742,0.844742,0.954000,,"Sisecam Flat Glass","Laminated 88.2 Ultra Clear",15593967,"#",256,1641409446,0,0.872012,0.784981,0
25529,"Laminated_88.4_UltraClear.sfg","IGDB v79.0",1,0,17.160000,0.766679,0.072149,0.072149,0.871422,0.079303,0.079303,0.000000,0.846324,0.846324,0.793000,,"Sisecam Flat Glass","Laminated 88.4 Ultra Clear",15528431,"#",256,1641409446,0,0.871422,0.766679,0
25530,"TentesolBlue_4mm.sfg","IGDB v79.0",1,0,3.950000,0.288373,0.255750,0.106102,0.285332,0.325418,0.158128,0.000000,0.843719,0.843719,1.000000,,"Sisecam Flat Glass","Tentesol Blue 4mm",9409167,"#",256,1641409417,0,0.285332,0.288373,0
25531,"TentesolBlue_5mm.sfg","IGDB v79.0",1,0,4.880000,0.249423,0.256343,0.096707,0.263886,0.322840,0.146391,0.000000,0.843719,0.843719,1.000000,,"Sisecam Flat Glass","Tentesol Blue 5mm",9277062,"#",256,1641409417,0,0.263886,0.249423,0
25532,"TentesolBlue_6mm.sfg","IGDB v79.0",1,0,5.890000,0.217061,0.257805,0.091076,0.242924,0.319951,0.138314,0.000000,0.843840,0.843840,1.000000,,"Sisecam Flat Glass","Tentesol Blue 6mm",9210494,"#",256,1641409417,0,0.242924,0.217061,0
25533,"TentesolBlue_8mm.sfg","IGDB v79.0",1,0,7.820000,0.167819,0.250526,0.075166,0.209765,0.314978,0.110369,0.000000,0.843759,0.843759,1.000000,,"Sisecam Flat Glass","Tentesol Blue 8mm",8946287,"#",256,1641409418,0,0.209765,0.167819,0
25534,"TentesolGrey_4mm.sfg","IGDB v79.0",1,0,3.950000,0.377295,0.250463,0.118111,0.257970,0.318798,0.129048,0.000000,0.843880,0.843880,1.000000,,"Sisecam Flat Glass","Tentesol Gray 4mm",8489108,"#",256,1641409417,0,0.257970,0.377295,0
25535,"TentesolGrey_6mm.sfg","IGDB v79.0",1,0,5.870000,0.297438,0.259615,0.096542,0.193834,0.325416,0.099798,0.000000,0.843880,0.843880,1.000000,,"Sisecam Flat Glass","Tentesol Gray 6mm",7567233,"#",256,1641409417,0,0.193834,0.297438,0
25536,"TentesolGrey_8mm.sfg","IGDB v79.0",1,0,7.830000,0.232314,0.254647,0.075414,0.157381,0.323917,0.079283,0.000000,0.843880,0.843880,1.000000,,"Sisecam Flat Glass","Tentesol Gray 8mm",6974581,"#",256,1641409417,0,0.157381,0.232314,0
25537,"TentesolGrey_10mm.sfg","IGDB v79.0",1,0,9.750000,0.189662,0.259976,0.067635,0.125754,0.326985,0.069686,0.000000,0.843660,0.843660,1.000000,,"Sisecam Flat Glass","Tentesol Gray 10mm",6381928,"#",256,1641409418,0,0.125754,0.189662,0
25538,"TentesolTitaniumBlue_6mm.sfg","IGDB v79.0",1,0,5.880000,0.314439,0.219311,0.097881,0.409735,0.305200,0.150096,0.000000,0.843491,0.843491,1.000000,,"Sisecam Flat Glass","Tentesol Titanium Blue 6mm",12300694,"#",256,1641409417,0,0.409735,0.314439,0
25539,"TentesolTitaniumGrey_6mm.sfg","IGDB v79.0",1,0,6.030000,0.377487,0.226567,0.096053,0.319348,0.309250,0.110197,0.000000,0.843684,0.843684,1.000000,,"Sisecam Flat Glass","Tentesol Titanium Grey 6mm",10262682,"#",256,1641409417,0,0.319348,0.377487,0
25540,"SolarControlLowE5832T_8mm.sfg","IGDB v79.0",1,0,8.000000,0.294675,0.497627,0.315250,0.647287,0.144277,0.164326,0.000000,0.036295,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 58/32 8mm",13293005,"#",256,1641409419,0,0.647287,0.294675,0
25541,"LowE_Neutral_7153T_6mm.sfg","IGDB v79.0",1,0,6.000000,0.524883,0.308721,0.242581,0.804345,0.081205,0.112713,0.000000,0.055363,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Low-E Neutral 71/53 6mm",14871013,"#",256,1641409418,0,0.804345,0.524883,0
25542,"LowE_Neutral_7153T_8mm.sfg","IGDB v79.0",1,0,8.000000,0.515205,0.300074,0.218188,0.798054,0.083883,0.113754,0.000000,0.052292,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Low-E Neutral 71/53 8mm",14805219,"#",256,1641409418,0,0.798054,0.515205,0
25543,"SolarControlLowE4328T_6mm.sfg","IGDB v79.0",1,0,6.000000,0.251917,0.481114,0.395331,0.475881,0.229651,0.319789,0.000000,0.038747,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 43/28 6mm",12041383,"#",256,1641409418,0,0.475881,0.251917,0
25544,"SolarControlLowE5033T_4mm.sfg","IGDB v79.0",1,0,4.000000,0.354059,0.408108,0.384265,0.590282,0.180347,0.277562,0.000000,0.049529,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 50/33 4mm",13094337,"#",256,1641409419,0,0.590282,0.354059,0
25545,"SolarControlLowE5033T_6mm.sfg","IGDB v79.0",1,0,6.000000,0.327149,0.425029,0.363416,0.566794,0.191810,0.286703,0.000000,0.047969,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 50/33 6mm",12962491,"#",256,1641409419,0,0.566794,0.327149,0
25546,"SolarControlLowE5033T_8mm.sfg","IGDB v79.0",1,0,8.000000,0.319734,0.420992,0.340378,0.559117,0.195479,0.289198,0.000000,0.049649,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 50/33 8mm",12831162,"#",256,1641409419,0,0.559117,0.319734,0
25547,"SolarControlLowE5033T_10mm.sfg","IGDB v79.0",1,0,10.000000,0.311085,0.421253,0.318581,0.550555,0.198996,0.288380,0.000000,0.049410,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 50/33 10mm",12765112,"#",256,1641409418,0,0.550555,0.311085,0
25548,"SolarControlLowE6244T_6mm.sfg","IGDB v79.0",1,0,6.000000,0.401567,0.418739,0.312936,0.695077,0.154539,0.201219,0.000000,0.040082,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 62/44 6mm",13884627,"#",256,1641409419,0,0.695077,0.401567,0
25549,"SolarControlLowE7040_6mm.sfg","IGDB v79.0",1,0,6.000000,0.383705,0.427695,0.287371,0.756607,0.045831,0.064146,0.000000,0.042071,0.843948,1.000000,,"Sisecam Flat Glass","Solar Control Low-E Neutral 70/40 6mm",14607580,"#",256,1641409419,0,0.756607,0.383705,0
25550,"SolarControlLowE7040T_6mm.sfg","IGDB v79.0",1,0,6.000000,0.373922,0.421421,0.279575,0.767873,0.047399,0.060358,0.000000,0.035820,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 70/40 6mm",14804699,"#",256,1641409419,0,0.767873,0.373922,0
25551,"SolarControlLowE4328T_8mm.sfg","IGDB v82.0",1,0,7.700000,0.249888,0.470801,0.374660,0.476986,0.221948,0.321184,0.000000,0.046734,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 43/28",11975848,"",256,1641409435,0,0.476986,0.249888,0
25552,"SolarControlLowE5128T_6mm.sfg","IGDB v82.0",1,0,5.810000,0.252100,0.455617,0.322753,0.552419,0.104143,0.207778,0.000000,0.036903,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 51/28",12437437,"",256,1641409435,0,0.552419,0.252100,0
25553,"SolarControlLowE5128T_8mm.sfg","IGDB v82.0",1,0,7.690000,0.245917,0.460416,0.296536,0.542102,0.103273,0.207483,0.000000,0.036905,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 51/28",12436923,"",256,1641409434,0,0.542102,0.245917,0
25554,"SolarControlLowE6244_8mm.sfg","IGDB v82.0",1,0,7.700000,0.407431,0.411876,0.301784,0.684920,0.138431,0.183627,0.000000,0.048286,0.843948,1.000000,,"Sisecam Flat Glass","Solar Control Low-E Neutral 62/44",13621972,"",256,1641409434,0,0.684920,0.407431,0
25555,"SolarControlLowE7037_8mm.sfg","IGDB v82.0",1,0,7.690000,0.352100,0.483974,0.308639,0.752472,0.061850,0.071580,0.000000,0.028695,0.843948,1.000000,,"Sisecam Flat Glass","Solar Control Low-E Neutral 70/37",14345434,"",256,1641409435,0,0.752472,0.352100,0
25556,"SolarControlLowE7037_10mm.sfg","IGDB v82.0",1,0,9.850000,0.341397,0.485273,0.278665,0.741744,0.059362,0.070296,0.000000,0.029139,0.843948,1.000000,,"Sisecam Flat Glass","Solar Control Low-E Neutral 70/37",14279384,"",256,1641409435,0,0.741744,0.341397,0
25557,"SolarControlLowE7244_4mm.sfg","IGDB v82.0",1,0,3.810000,0.366612,0.425542,0.323824,0.761325,0.055743,0.060049,0.000000,0.037833,0.843948,1.000000,,"Sisecam Flat Glass","Solar Control Low-E Neutral 72/44",14673370,"",256,1641409435,0,0.761325,0.366612,0
25558,"TentesolSilver_4mm.sfg","IGDB v82.0",1,0,3.860000,0.528483,0.255099,0.189765,0.403817,0.323254,0.243138,0.000000,0.848028,0.848028,1.000000,,"Sisecam Flat Glass","Sisecam Tentesol Clear 4mm",10004407,"",256,1641409435,0,0.403817,0.528483,0
25559,"TentesolSilver_6mm.sfg","IGDB v82.0",1,0,5.920000,0.531170,0.234436,0.164566,0.440217,0.302591,0.222587,0.000000,0.847154,0.847154,1.000000,,"Sisecam Flat Glass","Sisecam Tentesol Clear 6mm",10530492,"",256,1641409435,0,0.440217,0.531170,0
25560,"TentesolGreen_6mm.sfg","IGDB v82.0",1,0,5.820000,0.233189,0.234860,0.092263,0.338525,0.310104,0.173986,0.000000,0.847287,0.847287,1.000000,,"Sisecam Flat Glass","Sisecam Tentesol Green 6mm",9215646,"",256,1641409435,0,0.338525,0.233189,0
25561,"SolarControlLowE7040_8mm.sfg","IGDB v84.0",1,0,8.000000,0.384240,0.412459,0.258349,0.748950,0.048525,0.067752,0.000000,0.037177,0.846324,1.000000,,"Sisecam Flat Glass","Solar Control Low-E Neutral 70/40",14476251,"",256,1657950506,0,0.748950,0.384240,
25562,"SolarControlLowE5025T_6mm.sfg","IGDB v84.0",1,0,5.800000,0.245352,0.504827,0.377427,0.557284,0.074555,0.136672,0.000000,0.024804,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 50/25",12044223,"",256,1657950506,0,0.557284,0.245352,
25563,"SolarControlLowE5025T_8mm.sfg","IGDB v84.0",1,0,7.820000,0.240521,0.517317,0.342061,0.549442,0.077428,0.137035,0.000000,0.025418,0.843948,1.000000,,"Sisecam Flat Glass","Temperable Solar Control Low-E Neutral 50/25",11978429,"",256,1657950506,0,0.549442,0.240521,
25564,"TentesolBronze_4mm.sfg","IGDB v84.0",1,0,3.830000,0.374185,0.261535,0.130867,0.274501,0.324923,0.154590,0.000000,0.847154,0.847154,1.000000,,"Sisecam Flat Glass","Sisecam Tentesol Bronze 4mm",8161950,"",256,1657950506,0,0.274501,0.374185,
